layer,level,class,id,metric,value,title
1,landscape,NA,NA,contag,49.13062257112648,644 12
1,landscape,NA,NA,ed,3574.9999999999973,644 12
1,landscape,NA,NA,shdi,0.6327428078955991,644 12
1,landscape,NA,NA,contag,13.734509417055051,645 1
1,landscape,NA,NA,ed,9675.000000000004,645 1
1,landscape,NA,NA,shdi,1.2761095634304225,645 1
1,landscape,NA,NA,contag,37.522488878029726,645 2
1,landscape,NA,NA,ed,6799.999999999997,645 2
1,landscape,NA,NA,shdi,1.1298586823153742,645 2
1,landscape,NA,NA,contag,74.240663705592,645 3
1,landscape,NA,NA,ed,1709.1836734693868,645 3
1,landscape,NA,NA,shdi,0.3354961116720039,645 3
1,landscape,NA,NA,contag,14.932103242501238,645 4
1,landscape,NA,NA,ed,7750,645 4
1,landscape,NA,NA,shdi,1.306841302703133,645 4
1,landscape,NA,NA,contag,21.44795665524981,645 5
1,landscape,NA,NA,ed,9950,645 5
1,landscape,NA,NA,shdi,1.3218390512951668,645 5
1,landscape,NA,NA,contag,98.5512301711952,645 6
1,landscape,NA,NA,ed,49.99999999999999,645 6
1,landscape,NA,NA,shdi,0.017475533760343134,645 6
1,landscape,NA,NA,contag,74.99660235648456,645 7
1,landscape,NA,NA,ed,1250,645 7
1,landscape,NA,NA,shdi,0.3665670364647274,645 7
1,landscape,NA,NA,contag,13.896454825703763,645 8
1,landscape,NA,NA,ed,8225.000000000002,645 8
1,landscape,NA,NA,shdi,1.3159278972165729,645 8
1,landscape,NA,NA,contag,92.1390057512256,645 9
1,landscape,NA,NA,ed,524.9999999999999,645 9
1,landscape,NA,NA,shdi,0.15443698201961806,645 9
1,landscape,NA,NA,contag,63.8089753566913,645 10
1,landscape,NA,NA,ed,2249.999999999998,645 10
1,landscape,NA,NA,shdi,0.6914634532597159,645 10
1,landscape,NA,NA,contag,90.48902623792702,645 11
1,landscape,NA,NA,ed,524.9999999999999,645 11
1,landscape,NA,NA,shdi,0.134319008114192,645 11
1,landscape,NA,NA,contag,29.43380823519689,645 12
1,landscape,NA,NA,ed,8000.000000000004,645 12
1,landscape,NA,NA,shdi,1.2605271444276318,645 12
1,landscape,NA,NA,contag,80.58500762214462,646 1
1,landscape,NA,NA,ed,1326.2599469496017,646 1
1,landscape,NA,NA,shdi,0.31706411068164786,646 1
1,landscape,NA,NA,contag,12.561959996321438,646 2
1,landscape,NA,NA,ed,9324.999999999996,646 2
1,landscape,NA,NA,shdi,1.2945626816870233,646 2
1,landscape,NA,NA,contag,28.962724897994608,646 3
1,landscape,NA,NA,ed,5868.421052631579,646 3
1,landscape,NA,NA,shdi,1.1758460901877645,646 3
1,landscape,NA,NA,contag,41.17264346858991,646 4
1,landscape,NA,NA,ed,3000,646 4
1,landscape,NA,NA,shdi,1.1536396619800695,646 4
1,landscape,NA,NA,contag,10.460035991431804,646 5
1,landscape,NA,NA,ed,9054.054054054055,646 5
1,landscape,NA,NA,shdi,1.3725322914684404,646 5
1,landscape,NA,NA,contag,44.74991430413526,646 6
1,landscape,NA,NA,ed,5142.85714285714,646 6
1,landscape,NA,NA,shdi,0.8673192858112868,646 6
1,landscape,NA,NA,contag,53.37512291402038,646 7
1,landscape,NA,NA,ed,3449.9999999999995,646 7
1,landscape,NA,NA,shdi,0.7907831460562569,646 7
1,landscape,NA,NA,contag,30.705509662270693,646 8
1,landscape,NA,NA,ed,5849.999999999999,646 8
1,landscape,NA,NA,shdi,1.104230179843878,646 8
1,landscape,NA,NA,contag,NA,646 9
1,landscape,NA,NA,ed,0,646 9
1,landscape,NA,NA,shdi,0,646 9
1,landscape,NA,NA,contag,17.239739247682785,646 10
1,landscape,NA,NA,ed,7395.833333333333,646 10
1,landscape,NA,NA,shdi,1.3262093376338917,646 10
1,landscape,NA,NA,contag,79.00620808073927,646 11
1,landscape,NA,NA,ed,1776.6497461928939,646 11
1,landscape,NA,NA,shdi,0.3689642065605898,646 11
1,landscape,NA,NA,contag,12.119889457877154,646 12
1,landscape,NA,NA,ed,8624.999999999996,646 12
1,landscape,NA,NA,shdi,1.357498805253253,646 12
1,landscape,NA,NA,contag,NA,647 1
1,landscape,NA,NA,ed,NA,647 1
1,landscape,NA,NA,shdi,NA,647 1
1,landscape,NA,NA,contag,22.062244956691966,647 2
1,landscape,NA,NA,ed,7694.235588972431,647 2
1,landscape,NA,NA,shdi,1.487737436362594,647 2
1,landscape,NA,NA,contag,27.378954559783487,647 3
1,landscape,NA,NA,ed,5900.000000000003,647 3
1,landscape,NA,NA,shdi,1.2220395252769174,647 3
1,landscape,NA,NA,contag,33.72696580628589,647 4
1,landscape,NA,NA,ed,5851.063829787236,647 4
1,landscape,NA,NA,shdi,1.3084691800615698,647 4
1,landscape,NA,NA,contag,32.55462482757733,647 5
1,landscape,NA,NA,ed,5475,647 5
1,landscape,NA,NA,shdi,1.1098759582218458,647 5
1,landscape,NA,NA,contag,25.261843940730564,647 6
1,landscape,NA,NA,ed,6017.699115044249,647 6
1,landscape,NA,NA,shdi,1.236424994001746,647 6
1,landscape,NA,NA,contag,NA,647 7
1,landscape,NA,NA,ed,NA,647 7
1,landscape,NA,NA,shdi,NA,647 7
1,landscape,NA,NA,contag,NA,647 8
1,landscape,NA,NA,ed,NA,647 8
1,landscape,NA,NA,shdi,NA,647 8
1,landscape,NA,NA,contag,33.238991403564135,647 9
1,landscape,NA,NA,ed,6298.342541436464,647 9
1,landscape,NA,NA,shdi,1.2523227643755803,647 9
1,landscape,NA,NA,contag,72.08917408434833,647 10
1,landscape,NA,NA,ed,1899.9999999999993,647 10
1,landscape,NA,NA,shdi,0.5056600194236132,647 10
1,landscape,NA,NA,contag,47.17026848179603,647 11
1,landscape,NA,NA,ed,4230.76923076923,647 11
1,landscape,NA,NA,shdi,0.6520001939917025,647 11
1,landscape,NA,NA,contag,57.973390314293894,647 12
1,landscape,NA,NA,ed,3024.999999999998,647 12
1,landscape,NA,NA,shdi,0.7253024482963938,647 12
1,landscape,NA,NA,contag,17.337607154116842,648 1
1,landscape,NA,NA,ed,8837.920489296639,648 1
1,landscape,NA,NA,shdi,1.494111352855605,648 1
1,landscape,NA,NA,contag,82.92647726363776,648 2
1,landscape,NA,NA,ed,649.9999999999999,648 2
1,landscape,NA,NA,shdi,0.13474216817976678,648 2
1,landscape,NA,NA,contag,16.285878928998343,648 3
1,landscape,NA,NA,ed,8300.000000000002,648 3
1,landscape,NA,NA,shdi,1.2867665750571882,648 3
1,landscape,NA,NA,contag,82.17051832991655,648 4
1,landscape,NA,NA,ed,700,648 4
1,landscape,NA,NA,shdi,0.13474216817976678,648 4
1,landscape,NA,NA,contag,28.728487991481966,648 5
1,landscape,NA,NA,ed,7074.999999999998,648 5
1,landscape,NA,NA,shdi,1.352166292927508,648 5
1,landscape,NA,NA,contag,21.25002765334747,648 6
1,landscape,NA,NA,ed,8974.999999999996,648 6
1,landscape,NA,NA,shdi,1.3940634323525343,648 6
1,landscape,NA,NA,contag,49.61742514084185,648 7
1,landscape,NA,NA,ed,4149.999999999996,648 7
1,landscape,NA,NA,shdi,0.805126389153659,648 7
1,landscape,NA,NA,contag,66.41100916184453,648 8
1,landscape,NA,NA,ed,2067.9012345679,648 8
1,landscape,NA,NA,shdi,0.22321440323238217,648 8
1,landscape,NA,NA,contag,58.9370093216983,648 9
1,landscape,NA,NA,ed,2875.647668393782,648 9
1,landscape,NA,NA,shdi,0.5211713099527936,648 9
1,landscape,NA,NA,contag,9.357391301347706,648 10
1,landscape,NA,NA,ed,12849.999999999998,648 10
1,landscape,NA,NA,shdi,1.4687768984854868,648 10
1,landscape,NA,NA,contag,25.616105804479115,648 11
1,landscape,NA,NA,ed,7775.000000000004,648 11
1,landscape,NA,NA,shdi,1.3467681248786338,648 11
1,landscape,NA,NA,contag,75.84893677325447,648 12
1,landscape,NA,NA,ed,1724.9999999999984,648 12
1,landscape,NA,NA,shdi,0.4105864635695119,648 12
1,landscape,NA,NA,contag,76.36624334886993,649 1
1,landscape,NA,NA,ed,1400,649 1
1,landscape,NA,NA,shdi,0.4293942032985201,649 1
1,landscape,NA,NA,contag,97.94248612433171,649 2
1,landscape,NA,NA,ed,74.99999999999999,649 2
1,landscape,NA,NA,shdi,0.017475533760343134,649 2
1,landscape,NA,NA,contag,8.395603266247885,649 3
1,landscape,NA,NA,ed,12011.661807580182,649 3
1,landscape,NA,NA,shdi,1.5163540738066028,649 3
1,landscape,NA,NA,contag,69.62006989309164,649 4
1,landscape,NA,NA,ed,1764.705882352941,649 4
1,landscape,NA,NA,shdi,0.39228326401095204,649 4
1,landscape,NA,NA,contag,NA,649 5
1,landscape,NA,NA,ed,0,649 5
1,landscape,NA,NA,shdi,0,649 5
1,landscape,NA,NA,contag,31.58719750952026,649 6
1,landscape,NA,NA,ed,7550,649 6
1,landscape,NA,NA,shdi,1.1991224297905845,649 6
1,landscape,NA,NA,contag,55.0499350994188,649 7
1,landscape,NA,NA,ed,3024.999999999998,649 7
1,landscape,NA,NA,shdi,0.7742737494108065,649 7
1,landscape,NA,NA,contag,97.36611910392175,649 8
1,landscape,NA,NA,ed,99.99999999999999,649 8
1,landscape,NA,NA,shdi,0.017475533760343134,649 8
1,landscape,NA,NA,contag,19.17800097867437,649 9
1,landscape,NA,NA,ed,6932.907348242813,649 9
1,landscape,NA,NA,shdi,1.3255661254909068,649 9
1,landscape,NA,NA,contag,37.11042216689485,649 10
1,landscape,NA,NA,ed,5657.894736842106,649 10
1,landscape,NA,NA,shdi,1.0001643335639736,649 10
1,landscape,NA,NA,contag,67.13770889019513,649 11
1,landscape,NA,NA,ed,650,649 11
1,landscape,NA,NA,shdi,0.33593221435960163,649 11
1,landscape,NA,NA,contag,37.32843326334907,649 12
1,landscape,NA,NA,ed,3100.0000000000005,649 12
1,landscape,NA,NA,shdi,1.196816789002304,649 12
1,landscape,NA,NA,contag,20.82285120545241,650 1
1,landscape,NA,NA,ed,6816.976127320957,650 1
1,landscape,NA,NA,shdi,1.2919248129699414,650 1
1,landscape,NA,NA,contag,48.338576277568876,650 2
1,landscape,NA,NA,ed,4046.391752577321,650 2
1,landscape,NA,NA,shdi,1.064984620273045,650 2
1,landscape,NA,NA,contag,37.42816570076548,650 3
1,landscape,NA,NA,ed,4886.649874055412,650 3
1,landscape,NA,NA,shdi,1.0279294115407858,650 3
1,landscape,NA,NA,contag,NA,650 4
1,landscape,NA,NA,ed,0,650 4
1,landscape,NA,NA,shdi,0,650 4
1,landscape,NA,NA,contag,39.11950126706487,650 5
1,landscape,NA,NA,ed,4373.088685015293,650 5
1,landscape,NA,NA,shdi,1.0893680694944399,650 5
1,landscape,NA,NA,contag,19.631726710831966,650 6
1,landscape,NA,NA,ed,9518.987341772152,650 6
1,landscape,NA,NA,shdi,1.3859069204813452,650 6
1,landscape,NA,NA,contag,21.85517176739282,650 7
1,landscape,NA,NA,ed,7692.307692307692,650 7
1,landscape,NA,NA,shdi,1.211288705075272,650 7
1,landscape,NA,NA,contag,34.58423397135175,650 8
1,landscape,NA,NA,ed,5524.999999999998,650 8
1,landscape,NA,NA,shdi,1.0539268374308977,650 8
1,landscape,NA,NA,contag,16.86572394560133,650 9
1,landscape,NA,NA,ed,7874.999999999997,650 9
1,landscape,NA,NA,shdi,1.271972746797145,650 9
1,landscape,NA,NA,contag,23.832369015651157,650 10
1,landscape,NA,NA,ed,8200,650 10
1,landscape,NA,NA,shdi,1.3779683474133484,650 10
1,landscape,NA,NA,contag,70.40423355088781,650 11
1,landscape,NA,NA,ed,2749.9999999999977,650 11
1,landscape,NA,NA,shdi,0.5692495672107186,650 11
1,landscape,NA,NA,contag,76.26287801160964,650 12
1,landscape,NA,NA,ed,1524.9999999999995,650 12
1,landscape,NA,NA,shdi,0.4225144486783832,650 12
1,landscape,NA,NA,contag,NA,651 1
1,landscape,NA,NA,ed,0,651 1
1,landscape,NA,NA,shdi,0,651 1
1,landscape,NA,NA,contag,22.76501505509032,651 2
1,landscape,NA,NA,ed,6132.404181184671,651 2
1,landscape,NA,NA,shdi,1.241860146658193,651 2
1,landscape,NA,NA,contag,21.68917703707861,651 3
1,landscape,NA,NA,ed,6228.571428571429,651 3
1,landscape,NA,NA,shdi,1.267905032793392,651 3
1,landscape,NA,NA,contag,38.70358461898024,651 4
1,landscape,NA,NA,ed,5598.086124401917,651 4
1,landscape,NA,NA,shdi,0.9724416445539764,651 4
1,landscape,NA,NA,contag,NA,651 5
1,landscape,NA,NA,ed,0,651 5
1,landscape,NA,NA,shdi,0,651 5
1,landscape,NA,NA,contag,67.35485245892426,651 6
1,landscape,NA,NA,ed,2608.695652173913,651 6
1,landscape,NA,NA,shdi,0.6767482825855035,651 6
1,landscape,NA,NA,contag,18.278845632887307,651 7
1,landscape,NA,NA,ed,7020.7253886010385,651 7
1,landscape,NA,NA,shdi,1.3276356168065093,651 7
1,landscape,NA,NA,contag,52.55574117674159,651 8
1,landscape,NA,NA,ed,4225.000000000002,651 8
1,landscape,NA,NA,shdi,0.9586760933674192,651 8
1,landscape,NA,NA,contag,48.68995585559141,651 9
1,landscape,NA,NA,ed,2539.68253968254,651 9
1,landscape,NA,NA,shdi,1.0082618969662702,651 9
1,landscape,NA,NA,contag,22.929598327008616,651 10
1,landscape,NA,NA,ed,7549.999999999997,651 10
1,landscape,NA,NA,shdi,1.171512389977104,651 10
1,landscape,NA,NA,contag,49.964689691193406,651 11
1,landscape,NA,NA,ed,3511.4503816793904,651 11
1,landscape,NA,NA,shdi,0.9432183497308724,651 11
1,landscape,NA,NA,contag,22.430639155936415,651 12
1,landscape,NA,NA,ed,6625.000000000001,651 12
1,landscape,NA,NA,shdi,1.2302376441459666,651 12
1,landscape,NA,NA,contag,90.00270508743564,652 1
1,landscape,NA,NA,ed,397.35099337748346,652 1
1,landscape,NA,NA,shdi,0.08431564390939847,652 1
1,landscape,NA,NA,contag,84.11995629937094,652 2
1,landscape,NA,NA,ed,600,652 2
1,landscape,NA,NA,shdi,0.11690684913753106,652 2
1,landscape,NA,NA,contag,18.303388527860477,652 3
1,landscape,NA,NA,ed,9128.630705394191,652 3
1,landscape,NA,NA,shdi,1.209155995388436,652 3
1,landscape,NA,NA,contag,NA,652 4
1,landscape,NA,NA,ed,0,652 4
1,landscape,NA,NA,shdi,0,652 4
1,landscape,NA,NA,contag,NA,652 5
1,landscape,NA,NA,ed,NA,652 5
1,landscape,NA,NA,shdi,NA,652 5
1,landscape,NA,NA,contag,44.58756167230607,652 6
1,landscape,NA,NA,ed,3924.050632911392,652 6
1,landscape,NA,NA,shdi,0.7361678357412982,652 6
1,landscape,NA,NA,contag,97.94248612433171,652 7
1,landscape,NA,NA,ed,74.99999999999999,652 7
1,landscape,NA,NA,shdi,0.017475533760343134,652 7
1,landscape,NA,NA,contag,95.76383429545031,652 8
1,landscape,NA,NA,ed,174.99999999999997,652 8
1,landscape,NA,NA,shdi,0.03147906594716675,652 8
1,landscape,NA,NA,contag,21.452470277266556,652 9
1,landscape,NA,NA,ed,6000,652 9
1,landscape,NA,NA,shdi,0.5004024235381879,652 9
1,landscape,NA,NA,contag,NA,652 10
1,landscape,NA,NA,ed,0,652 10
1,landscape,NA,NA,shdi,0,652 10
1,landscape,NA,NA,contag,29.03976890917169,652 11
1,landscape,NA,NA,ed,6342.857142857142,652 11
1,landscape,NA,NA,shdi,1.1253850367037117,652 11
1,landscape,NA,NA,contag,NA,652 12
1,landscape,NA,NA,ed,0,652 12
1,landscape,NA,NA,shdi,0,652 12
1,landscape,NA,NA,contag,NA,653 1
1,landscape,NA,NA,ed,0,653 1
1,landscape,NA,NA,shdi,0,653 1
1,landscape,NA,NA,contag,17.40172045679599,653 2
1,landscape,NA,NA,ed,7050,653 2
1,landscape,NA,NA,shdi,1.3062776907918838,653 2
1,landscape,NA,NA,contag,43.64645033892823,653 3
1,landscape,NA,NA,ed,6329.113924050631,653 3
1,landscape,NA,NA,shdi,0.8402588737571934,653 3
1,landscape,NA,NA,contag,77.33072916570791,653 4
1,landscape,NA,NA,ed,975.6097560975609,653 4
1,landscape,NA,NA,shdi,0.5218901923788751,653 4
1,landscape,NA,NA,contag,NA,653 5
1,landscape,NA,NA,ed,0,653 5
1,landscape,NA,NA,shdi,0,653 5
1,landscape,NA,NA,contag,32.17046281243221,653 6
1,landscape,NA,NA,ed,6336.99633699634,653 6
1,landscape,NA,NA,shdi,1.0164466773524377,653 6
1,landscape,NA,NA,contag,NA,653 7
1,landscape,NA,NA,ed,0,653 7
1,landscape,NA,NA,shdi,0,653 7
1,landscape,NA,NA,contag,43.536150295612686,653 8
1,landscape,NA,NA,ed,6049.9999999999945,653 8
1,landscape,NA,NA,shdi,0.82423775735684,653 8
1,landscape,NA,NA,contag,18.66467008950622,653 9
1,landscape,NA,NA,ed,7734.8066298342565,653 9
1,landscape,NA,NA,shdi,1.2442691215584403,653 9
1,landscape,NA,NA,contag,70.46380406796749,653 10
1,landscape,NA,NA,ed,909.090909090909,653 10
1,landscape,NA,NA,shdi,0.18490739916777568,653 10
1,landscape,NA,NA,contag,10.083420284919441,653 11
1,landscape,NA,NA,ed,11425.000000000005,653 11
1,landscape,NA,NA,shdi,1.2624573983692955,653 11
1,landscape,NA,NA,contag,18.798343250465066,653 12
1,landscape,NA,NA,ed,6210.045662100457,653 12
1,landscape,NA,NA,shdi,1.0369138955572108,653 12
1,landscape,NA,NA,contag,21.46103783979717,654 1
1,landscape,NA,NA,ed,5050.000000000001,654 1
1,landscape,NA,NA,shdi,1.0675692863346165,654 1
1,landscape,NA,NA,contag,NA,654 2
1,landscape,NA,NA,ed,NA,654 2
1,landscape,NA,NA,shdi,NA,654 2
1,landscape,NA,NA,contag,34.458702319871584,654 3
1,landscape,NA,NA,ed,4768.211920529803,654 3
1,landscape,NA,NA,shdi,1.1149975660956493,654 3
1,landscape,NA,NA,contag,42.62520936131814,654 4
1,landscape,NA,NA,ed,3500,654 4
1,landscape,NA,NA,shdi,1.0018688489062861,654 4
1,landscape,NA,NA,contag,NA,654 5
1,landscape,NA,NA,ed,0,654 5
1,landscape,NA,NA,shdi,0,654 5
1,landscape,NA,NA,contag,NA,654 6
1,landscape,NA,NA,ed,NA,654 6
1,landscape,NA,NA,shdi,NA,654 6
1,landscape,NA,NA,contag,NA,654 7
1,landscape,NA,NA,ed,NA,654 7
1,landscape,NA,NA,shdi,NA,654 7
1,landscape,NA,NA,contag,17.14587108505673,654 8
1,landscape,NA,NA,ed,5416.666666666666,654 8
1,landscape,NA,NA,shdi,1.032743813555708,654 8
1,landscape,NA,NA,contag,NA,654 9
1,landscape,NA,NA,ed,NA,654 9
1,landscape,NA,NA,shdi,NA,654 9
1,landscape,NA,NA,contag,42.919962438835434,654 10
1,landscape,NA,NA,ed,4250,654 10
1,landscape,NA,NA,shdi,1.0401683974732463,654 10
1,landscape,NA,NA,contag,NA,654 11
1,landscape,NA,NA,ed,NA,654 11
1,landscape,NA,NA,shdi,NA,654 11
1,landscape,NA,NA,contag,NA,654 12
1,landscape,NA,NA,ed,NA,654 12
1,landscape,NA,NA,shdi,NA,654 12
1,landscape,NA,NA,contag,47.350021847849554,655 1
1,landscape,NA,NA,ed,3965.517241379311,655 1
1,landscape,NA,NA,shdi,0.8247054766324818,655 1
1,landscape,NA,NA,contag,28.529480233774574,655 2
1,landscape,NA,NA,ed,5468.750000000001,655 2
1,landscape,NA,NA,shdi,1.0604487477368199,655 2
1,landscape,NA,NA,contag,68.5073216262401,655 3
1,landscape,NA,NA,ed,1548.2233502538063,655 3
1,landscape,NA,NA,shdi,0.45721075762271557,655 3
1,landscape,NA,NA,contag,28.49076095559714,655 4
1,landscape,NA,NA,ed,5838.926174496645,655 4
1,landscape,NA,NA,shdi,1.1186612847795039,655 4
1,landscape,NA,NA,contag,45.14121421668613,655 5
1,landscape,NA,NA,ed,2987.0129870129867,655 5
1,landscape,NA,NA,shdi,0.4327138330137823,655 5
1,landscape,NA,NA,contag,NA,655 6
1,landscape,NA,NA,ed,NA,655 6
1,landscape,NA,NA,shdi,NA,655 6
1,landscape,NA,NA,contag,NA,655 7
1,landscape,NA,NA,ed,NA,655 7
1,landscape,NA,NA,shdi,NA,655 7
1,landscape,NA,NA,contag,NA,655 8
1,landscape,NA,NA,ed,NA,655 8
1,landscape,NA,NA,shdi,NA,655 8
1,landscape,NA,NA,contag,NA,656 1
1,landscape,NA,NA,ed,NA,656 1
1,landscape,NA,NA,shdi,NA,656 1
1,landscape,NA,NA,contag,NA,656 2
1,landscape,NA,NA,ed,0,656 2
1,landscape,NA,NA,shdi,0,656 2
1,landscape,NA,NA,contag,23.988062393668308,656 3
1,landscape,NA,NA,ed,8070.175438596487,656 3
1,landscape,NA,NA,shdi,0.9357038007207312,656 3
1,landscape,NA,NA,contag,44.46619105992238,656 4
1,landscape,NA,NA,ed,3375,656 4
1,landscape,NA,NA,shdi,0.7484374113064344,656 4
1,landscape,NA,NA,contag,NA,656 5
1,landscape,NA,NA,ed,NA,656 5
1,landscape,NA,NA,shdi,NA,656 5
1,landscape,NA,NA,contag,NA,656 6
1,landscape,NA,NA,ed,NA,656 6
1,landscape,NA,NA,shdi,NA,656 6
1,landscape,NA,NA,contag,NA,656 7
1,landscape,NA,NA,ed,NA,656 7
1,landscape,NA,NA,shdi,NA,656 7
1,landscape,NA,NA,contag,NA,656 8
1,landscape,NA,NA,ed,NA,656 8
1,landscape,NA,NA,shdi,NA,656 8
1,landscape,NA,NA,contag,34.17015936593197,656 9
1,landscape,NA,NA,ed,6071.428571428571,656 9
1,landscape,NA,NA,shdi,1.0951988610065015,656 9
1,landscape,NA,NA,contag,21.256376234923557,656 10
1,landscape,NA,NA,ed,5675.675675675676,656 10
1,landscape,NA,NA,shdi,1.3096760317193263,656 10
1,landscape,NA,NA,contag,NA,656 11
1,landscape,NA,NA,ed,NA,656 11
1,landscape,NA,NA,shdi,NA,656 11
1,landscape,NA,NA,contag,34.14408172177967,657 1
1,landscape,NA,NA,ed,7274.999999999997,657 1
1,landscape,NA,NA,shdi,1.152406650570548,657 1
1,landscape,NA,NA,contag,53.09621208794714,657 2
1,landscape,NA,NA,ed,3307.49354005168,657 2
1,landscape,NA,NA,shdi,0.9943922574292424,657 2
1,landscape,NA,NA,contag,NA,657 3
1,landscape,NA,NA,ed,NA,657 3
1,landscape,NA,NA,shdi,NA,657 3
1,landscape,NA,NA,contag,90.17299123144488,657 4
1,landscape,NA,NA,ed,823.045267489712,657 4
1,landscape,NA,NA,shdi,0.15809939481526683,657 4
1,landscape,NA,NA,contag,NA,657 5
1,landscape,NA,NA,ed,NA,657 5
1,landscape,NA,NA,shdi,NA,657 5
1,landscape,NA,NA,contag,44.65192664283744,657 6
1,landscape,NA,NA,ed,4686.468646864687,657 6
1,landscape,NA,NA,shdi,1.0719925482841226,657 6
1,landscape,NA,NA,contag,72.39962598735228,657 7
1,landscape,NA,NA,ed,1325,657 7
1,landscape,NA,NA,shdi,0.41574059895446713,657 7
1,landscape,NA,NA,contag,NA,657 8
1,landscape,NA,NA,ed,NA,657 8
1,landscape,NA,NA,shdi,NA,657 8
1,landscape,NA,NA,contag,NA,657 9
1,landscape,NA,NA,ed,0,657 9
1,landscape,NA,NA,shdi,0,657 9
1,landscape,NA,NA,contag,NA,657 10
1,landscape,NA,NA,ed,NA,657 10
1,landscape,NA,NA,shdi,NA,657 10
1,landscape,NA,NA,contag,NA,657 11
1,landscape,NA,NA,ed,NA,657 11
1,landscape,NA,NA,shdi,NA,657 11
1,landscape,NA,NA,contag,46.58888718842461,657 12
1,landscape,NA,NA,ed,5294.117647058823,657 12
1,landscape,NA,NA,shdi,1.006214565944081,657 12
1,landscape,NA,NA,contag,NA,658 1
1,landscape,NA,NA,ed,0,658 1
1,landscape,NA,NA,shdi,0,658 1
1,landscape,NA,NA,contag,97.57435576179458,658 2
1,landscape,NA,NA,ed,162.60162601626013,658 2
1,landscape,NA,NA,shdi,0.056152199528603196,658 2
1,landscape,NA,NA,contag,NA,658 3
1,landscape,NA,NA,ed,0,658 3
1,landscape,NA,NA,shdi,0,658 3
1,landscape,NA,NA,contag,78.10646865138904,658 4
1,landscape,NA,NA,ed,1286.3070539419086,658 4
1,landscape,NA,NA,shdi,0.4419900113662092,658 4
1,landscape,NA,NA,contag,54.202255381836416,658 5
1,landscape,NA,NA,ed,3009.1185410334356,658 5
1,landscape,NA,NA,shdi,0.5793761377808856,658 5
1,landscape,NA,NA,contag,37.22712273376075,658 6
1,landscape,NA,NA,ed,3191.4893617021276,658 6
1,landscape,NA,NA,shdi,1.1781272584496136,658 6
1,landscape,NA,NA,contag,60.02875810896682,658 7
1,landscape,NA,NA,ed,3086.053412462907,658 7
1,landscape,NA,NA,shdi,0.6418043264617356,658 7
1,landscape,NA,NA,contag,37.25326739050692,658 8
1,landscape,NA,NA,ed,6499.999999999998,658 8
1,landscape,NA,NA,shdi,1.033114087516671,658 8
1,landscape,NA,NA,contag,41.145771128706066,658 9
1,landscape,NA,NA,ed,5718.562874251495,658 9
1,landscape,NA,NA,shdi,0.7057047695709677,658 9
1,landscape,NA,NA,contag,36.85697796767645,658 10
1,landscape,NA,NA,ed,6454.849498327764,658 10
1,landscape,NA,NA,shdi,0.9644725981758407,658 10
1,landscape,NA,NA,contag,70.28319525257449,659 1
1,landscape,NA,NA,ed,2249.999999999999,659 1
1,landscape,NA,NA,shdi,0.3505197070393114,659 1
1,landscape,NA,NA,contag,44.311247804007735,659 2
1,landscape,NA,NA,ed,4575,659 2
1,landscape,NA,NA,shdi,1.0879083523277968,659 2
1,landscape,NA,NA,contag,NA,659 3
1,landscape,NA,NA,ed,0,659 3
1,landscape,NA,NA,shdi,0,659 3
1,landscape,NA,NA,contag,70.2598834866361,659 4
1,landscape,NA,NA,ed,1979.9498746867152,659 4
1,landscape,NA,NA,shdi,0.5220058486729199,659 4
1,landscape,NA,NA,contag,94.04599682361136,659 5
1,landscape,NA,NA,ed,225,659 5
1,landscape,NA,NA,shdi,0.044168196360934636,659 5
1,landscape,NA,NA,contag,68.24780927709148,659 6
1,landscape,NA,NA,ed,1988.6363636363642,659 6
1,landscape,NA,NA,shdi,0.6666641901502153,659 6
1,landscape,NA,NA,contag,74.09512800415357,659 7
1,landscape,NA,NA,ed,2411.167512690354,659 7
1,landscape,NA,NA,shdi,0.499624608665023,659 7
1,landscape,NA,NA,contag,73.91020233251245,659 8
1,landscape,NA,NA,ed,1749.9999999999993,659 8
1,landscape,NA,NA,shdi,0.5486689536334801,659 8
1,landscape,NA,NA,contag,35.00122217371744,659 9
1,landscape,NA,NA,ed,5921.052631578946,659 9
1,landscape,NA,NA,shdi,1.263342762722735,659 9
1,landscape,NA,NA,contag,42.41132967000822,659 10
1,landscape,NA,NA,ed,6341.463414634145,659 10
1,landscape,NA,NA,shdi,1.0453944957344043,659 10
1,landscape,NA,NA,contag,43.215267492268886,659 11
1,landscape,NA,NA,ed,5261.78010471204,659 11
1,landscape,NA,NA,shdi,1.1138386578688741,659 11
1,landscape,NA,NA,contag,41.3404511808258,659 12
1,landscape,NA,NA,ed,5415.472779369626,659 12
1,landscape,NA,NA,shdi,0.7077340381595814,659 12
1,landscape,NA,NA,contag,42.98977850712951,660 1
1,landscape,NA,NA,ed,4472.361809045226,660 1
1,landscape,NA,NA,shdi,0.9404546300054969,660 1
1,landscape,NA,NA,contag,84.01910177479182,660 2
1,landscape,NA,NA,ed,849.9999999999999,660 2
1,landscape,NA,NA,shdi,0.3220332627557012,660 2
1,landscape,NA,NA,contag,29.394390287618233,660 3
1,landscape,NA,NA,ed,5971.830985915494,660 3
1,landscape,NA,NA,shdi,1.1009487839402774,660 3
1,landscape,NA,NA,contag,62.166975689056514,660 4
1,landscape,NA,NA,ed,2075,660 4
1,landscape,NA,NA,shdi,0.5446517977145403,660 4
